vertex_id,part_hint,mds0_norm,mds1_norm,mds2_norm,atlas_u_norm,atlas_v_norm
6958,head,0.49581730,0.93195534,0.53013051,0.49581730,0.06804466
6959,head,0.49446779,0.92995566,0.54081863,0.49446779,0.07004434
6960,head,0.49341768,0.93142831,0.53693980,0.49341768,0.06857169
6961,head,0.49489024,0.92825824,0.54579192,0.49489024,0.07174176
6962,head,0.49484801,0.92734736,0.54864305,0.49484801,0.07265264
6963,head,0.49293014,0.92963970,0.54341036,0.49293014,0.07036030
6964,head,0.51174033,0.92331809,0.51228070,0.51174033,0.07668191
6965,head,0.51016349,0.92188758,0.51439893,0.51016349,0.07811242
6966,head,0.51583833,0.91966772,0.51195496,0.51583833,0.08033228
6967,head,0.50854301,0.92063808,0.51663911,0.50854301,0.07936192
6968,head,0.51215523,0.92023647,0.51433551,0.51215523,0.07976353
6969,head,0.51572788,0.91658431,0.51288956,0.51572788,0.08341569
6970,head,0.51386940,0.91857660,0.51386476,0.51386940,0.08142340
6971,head,0.51212418,0.91731274,0.51497883,0.51212418,0.08268726
6972,head,0.50263685,0.92460728,0.52434868,0.50263685,0.07539272
6973,head,0.50361091,0.92271453,0.52228004,0.50361091,0.07728547
6974,head,0.50152773,0.92484754,0.52753073,0.50152773,0.07515246
6975,head,0.50073338,0.92422509,0.53052646,0.50073338,0.07577491
6976,head,0.50389791,0.91572303,0.53492582,0.50389791,0.08427697
6977,head,0.50274825,0.91762465,0.53845745,0.50274825,0.08237535
6978,head,0.50233334,0.91422749,0.54036427,0.50233334,0.08577251
6979,head,0.50339514,0.91625077,0.53942275,0.50339514,0.08374923
6980,head,0.50200278,0.91753221,0.54501945,0.50200278,0.08246779
6981,head,0.52041638,0.90856117,0.50733227,0.52041638,0.09143883
6982,head,0.52176082,0.90672725,0.50488466,0.52176082,0.09327275
6983,head,0.51893461,0.90672827,0.50995308,0.51893461,0.09327173
6984,head,0.52393329,0.90631938,0.49977437,0.52393329,0.09368062
6985,head,0.52207702,0.90433246,0.50323248,0.52207702,0.09566754
6986,head,0.51843357,0.90328079,0.50982291,0.51843357,0.09671921
6987,head,0.51592875,0.90273881,0.49135345,0.51592875,0.09726119
6988,head,0.51743901,0.90179950,0.48524892,0.51743901,0.09820050
6989,head,0.51605517,0.90049046,0.49166924,0.51605517,0.09950954
6990,head,0.51523530,0.89836746,0.49522585,0.51523530,0.10163254
6991,head,0.51686376,0.89778280,0.48758191,0.51686376,0.10221720
6992,head,0.51429045,0.89392567,0.49275675,0.51429045,0.10607433
6993,head,0.51279205,0.90003419,0.50095803,0.51279205,0.09996581
6994,head,0.51259309,0.89551824,0.49967676,0.51259309,0.10448176
6995,head,0.51455146,0.89721614,0.49823877,0.51455146,0.10278386
6996,head,0.51283920,0.89412463,0.51089650,0.51283920,0.10587537
6997,head,0.51151592,0.89725137,0.51305640,0.51151592,0.10274863
6998,head,0.49965191,0.89895886,0.53684437,0.49965191,0.10104114
6999,head,0.50046629,0.89573443,0.53200698,0.50046629,0.10426557
7000,head,0.49827528,0.89538783,0.53422385,0.49827528,0.10461217
7001,head,0.50691426,0.89496642,0.52201831,0.50691426,0.10503358
7002,head,0.50265294,0.89619625,0.52859437,0.50265294,0.10380375
7003,head,0.50178927,0.89361942,0.53005409,0.50178927,0.10638058
7004,head,0.50314641,0.91059846,0.52381611,0.50314641,0.08940154
7005,head,0.50251001,0.91171551,0.52577305,0.50251001,0.08828449
7006,head,0.50425059,0.91093689,0.52165383,0.50425059,0.08906311
7007,head,0.50270492,0.91360605,0.53402472,0.50270492,0.08639395
7008,head,0.50194073,0.91216666,0.52844590,0.50194073,0.08783334
7009,head,0.50280505,0.91293979,0.52846909,0.50280505,0.08706021
7010,head,0.50816089,0.91024333,0.51804304,0.50816089,0.08975667
7011,head,0.50796539,0.91067421,0.51803297,0.50796539,0.08932579
7012,head,0.50859565,0.91059417,0.51773626,0.50859565,0.08940583
7013,head,0.50744259,0.91054344,0.51832873,0.50744259,0.08945656
7014,head,0.50787729,0.91089433,0.51802194,0.50787729,0.08910567
7015,head,0.50528049,0.91051120,0.52076644,0.50528049,0.08948880
7016,head,0.50663602,0.91068172,0.51875854,0.50663602,0.08931828
7017,head,0.50502223,0.91007996,0.52206397,0.50502223,0.08992004
7018,head,0.50567484,0.91003805,0.52116346,0.50567484,0.08996195
7019,head,0.50718820,0.91008931,0.51889342,0.50718820,0.08991069
7020,head,0.50640988,0.91018307,0.51974517,0.50640988,0.08981693
7021,head,0.50615156,0.90975183,0.52104270,0.50615156,0.09024817
7022,head,0.50218844,0.90992528,0.52670372,0.50218844,0.09007472
7023,head,0.50367689,0.90987986,0.52452278,0.50367689,0.09012014
7024,head,0.50407124,0.90940666,0.52491981,0.50407124,0.09059334
7025,head,0.49524042,0.90898424,0.54245102,0.49524042,0.09101576
7026,head,0.49531469,0.91037470,0.54229873,0.49531469,0.08962530
7027,head,0.49621150,0.91037571,0.53998417,0.49621150,0.08962429
7028,head,0.49477115,0.91038030,0.54417759,0.49477115,0.08961970
7029,head,0.49569806,0.91159099,0.54125810,0.49569806,0.08840901
7030,head,0.50611269,0.91204000,0.51901937,0.50611269,0.08796000
7031,head,0.50771749,0.91157329,0.51794827,0.50771749,0.08842671
7032,head,0.50857377,0.91202015,0.51740438,0.50857377,0.08797985
7033,head,0.50789648,0.91256529,0.51763487,0.50789648,0.08743471
7034,head,0.50428402,0.91492248,0.53048092,0.50428402,0.08507752
7035,head,0.50428355,0.91583121,0.53013617,0.50428355,0.08416879
7036,head,0.50731879,0.91388488,0.51764154,0.50731879,0.08611512
7037,head,0.50359339,0.91411352,0.53094709,0.50359339,0.08588648
7038,head,0.50367010,0.91301399,0.52436388,0.50367010,0.08698601
7039,head,0.50315422,0.91330576,0.52960473,0.50315422,0.08669424
7040,head,0.50585622,0.91270566,0.51914722,0.50585622,0.08729434
7041,head,0.50688189,0.91309202,0.51804453,0.50688189,0.08690798
7042,head,0.50449270,0.91432256,0.52602136,0.50449270,0.08567744
7043,head,0.51063526,0.91650844,0.51595128,0.51063526,0.08349156
7044,head,0.51232457,0.91489244,0.51541322,0.51232457,0.08510756
7045,head,0.50983661,0.91357249,0.51650864,0.50983661,0.08642751
7046,head,0.50944936,0.91086411,0.51723915,0.50944936,0.08913589
7047,head,0.50925380,0.91129494,0.51722914,0.50925380,0.08870506
7048,head,0.50942820,0.91228896,0.51690102,0.50942820,0.08771104
7049,head,0.51047522,0.91283029,0.51630306,0.51047522,0.08716971
7050,head,0.51311874,0.91381019,0.51514316,0.51311874,0.08618981
7051,head,0.51161122,0.91302752,0.51581174,0.51161122,0.08697248
7052,head,0.51125348,0.91176432,0.51606089,0.51125348,0.08823568
7053,head,0.50799251,0.90980965,0.51864094,0.50799251,0.09019035
7054,head,0.50862491,0.90975267,0.51817250,0.50862491,0.09024733
7055,head,0.50767517,0.90960473,0.51926374,0.50767517,0.09039527
7056,head,0.50962633,0.90892518,0.51865339,0.50962633,0.09107482
7057,head,0.50976151,0.90995789,0.51731008,0.50976151,0.09004211
7058,head,0.51041967,0.91065872,0.51680297,0.51041967,0.08934128
7059,head,0.51157874,0.91086096,0.51613861,0.51157874,0.08913904
7060,head,0.50959080,0.90955114,0.51764667,0.50959080,0.09044886
7061,head,0.51073760,0.90915120,0.51728886,0.51073760,0.09084880
7062,head,0.50776732,0.90781689,0.51458049,0.50776732,0.09218311
7063,head,0.50867653,0.90728736,0.51314694,0.50867653,0.09271264
7064,head,0.50623840,0.90905446,0.52237678,0.50623840,0.09094554
7065,head,0.50696987,0.90920740,0.52099770,0.50696987,0.09079260
7066,head,0.50778079,0.90891153,0.52046329,0.50778079,0.09108847
7067,head,0.50686336,0.90735108,0.51581073,0.50686336,0.09264892
7068,head,0.50496566,0.90861410,0.52523029,0.50496566,0.09138590
7069,head,0.50362170,0.90841460,0.52769214,0.50362170,0.09158540
7070,head,0.50578755,0.90806174,0.52514601,0.50578755,0.09193826
7071,head,0.50194794,0.90805155,0.53113830,0.50194794,0.09194845
7072,head,0.50286883,0.90727484,0.53141475,0.50286883,0.09272516
7073,head,0.50367689,0.90204382,0.53544581,0.50367689,0.09795618
7074,head,0.50435179,0.90600950,0.53147668,0.50435179,0.09399050
7075,head,0.50260067,0.90567118,0.53460294,0.50260067,0.09432882
7076,head,0.50644666,0.90584409,0.51611650,0.50644666,0.09415591
7077,head,0.50722682,0.90716535,0.52497172,0.50722682,0.09283465
7078,head,0.50594503,0.90671527,0.52776802,0.50594503,0.09328473
7079,head,0.50554967,0.90474051,0.53025645,0.50554967,0.09525949
7080,head,0.50691617,0.91957545,0.51782984,0.50691617,0.08042455
7081,head,0.50899929,0.91790867,0.51659179,0.50899929,0.08209133
7082,head,0.50413406,0.91644722,0.52800727,0.50413406,0.08355278
7083,head,0.50817972,0.91494483,0.51710600,0.50817972,0.08505517
7084,head,0.50487036,0.91546708,0.52405024,0.50487036,0.08453292
7085,head,0.50923163,0.91547346,0.51662135,0.50923163,0.08452654
7086,head,0.51618642,0.90902638,0.51340872,0.51618642,0.09097362
7087,head,0.51311445,0.91063184,0.51529843,0.51311445,0.08936816
7088,head,0.51235610,0.90876836,0.51629728,0.51235610,0.09123164
7089,head,0.51229137,0.90952843,0.51611537,0.51229137,0.09047157
7090,head,0.51702875,0.91500694,0.51223040,0.51702875,0.08499306
7091,head,0.51509142,0.91412663,0.51373565,0.51509142,0.08587337
7092,head,0.51731473,0.91047579,0.51184654,0.51731473,0.08952421
7093,head,0.51422274,0.91225296,0.51453459,0.51422274,0.08774704
7094,head,0.51492929,0.91095418,0.51412827,0.51492929,0.08904582
7095,head,0.51623827,0.90768325,0.51349330,0.51623827,0.09231675
7096,head,0.51666021,0.90551537,0.51274079,0.51666021,0.09448463
7097,head,0.51270926,0.90750390,0.51668185,0.51270926,0.09249610
7098,head,0.51388031,0.90795600,0.51557946,0.51388031,0.09204400
7099,head,0.51614553,0.90454447,0.51310503,0.51614553,0.09545553
7100,head,0.51179487,0.90298694,0.50427932,0.51179487,0.09701306
7101,head,0.51099974,0.90154034,0.50587559,0.51099974,0.09845966
7102,head,0.50982702,0.90613461,0.51087350,0.50982702,0.09386539
7103,head,0.50924897,0.90534550,0.51193768,0.50924897,0.09465450
7104,head,0.51397794,0.90540147,0.51631844,0.51397794,0.09459853
7105,head,0.50933337,0.90045846,0.50922030,0.50933337,0.09954154
7106,head,0.51008797,0.89835072,0.51959109,0.51008797,0.10164928
7107,head,0.50795901,0.90433735,0.51344758,0.50795901,0.09566265
7108,head,0.50641727,0.90363920,0.51560742,0.50641727,0.09636080
7109,head,0.50899833,0.90318829,0.51156878,0.50899833,0.09681171
7110,head,0.50767577,0.89797801,0.52156806,0.50767577,0.10202199
7111,head,0.50403017,0.89885747,0.53166115,0.50403017,0.10114253
7112,head,0.50510859,0.89807707,0.52610791,0.50510859,0.10192293
7113,head,0.50535423,0.90250045,0.53191680,0.50535423,0.09749955
7114,head,0.50711483,0.90301019,0.52892721,0.50711483,0.09698981
7115,head,0.50903672,0.90124905,0.52625394,0.50903672,0.09875095
7116,head,0.50097519,0.89010274,0.52434951,0.50097519,0.10989726
7117,head,0.50345081,0.89054734,0.52266693,0.50345081,0.10945266
7118,head,0.50968426,0.89116019,0.50004280,0.50968426,0.10883981
7119,head,0.50952691,0.89256656,0.51605177,0.50952691,0.10743344
7120,head,0.50667542,0.89148510,0.52030283,0.50667542,0.10851490
7121,head,0.50532192,0.88776153,0.51561552,0.50532192,0.11223847
7122,head,0.51776099,0.95710748,0.52380711,0.51776099,0.04289252
7123,head,0.52755618,0.95580071,0.51026011,0.52755618,0.04419929
7124,head,0.52372205,0.95601028,0.51763856,0.52372205,0.04398972
7125,head,0.51559365,0.94550002,0.48891217,0.51559365,0.05449998
7126,head,0.51932138,0.94550306,0.48648271,0.51932138,0.05449694
7127,head,0.51932800,0.94559890,0.48414314,0.51932800,0.05440110
7128,head,0.51559365,0.94550002,0.48891217,0.51559365,0.05449998
7129,head,0.51758325,0.94546044,0.48862058,0.51758325,0.05453956
7130,head,0.51774627,0.94552511,0.48694083,0.51774627,0.05447489
7131,head,0.51834476,0.94554192,0.48615324,0.51834476,0.05445808
7132,head,0.51751059,0.94552952,0.48698041,0.51751059,0.05447048
7133,head,0.51638246,0.94548434,0.48879656,0.51638246,0.05451566
7134,head,0.52523351,0.94051588,0.46000636,0.52523351,0.05948412
7135,head,0.52444971,0.94243574,0.46418598,0.52444971,0.05756426
7136,head,0.52496654,0.94158286,0.46239001,0.52496654,0.05841714
7137,head,0.52424729,0.94273686,0.46503261,0.52424729,0.05726314
7138,head,0.52683491,0.93755627,0.46085453,0.52683491,0.06244373
7139,head,0.52600676,0.93944478,0.46008760,0.52600676,0.06055522
7140,head,0.52591747,0.94034779,0.46140313,0.52591747,0.05965221
7141,head,0.52597034,0.94044846,0.46170700,0.52597034,0.05955154
7142,head,0.52719039,0.94217545,0.47286105,0.52719039,0.05782455
7143,head,0.52368677,0.94434530,0.47847664,0.52368677,0.05565470
7144,head,0.52433795,0.94356775,0.47082320,0.52433795,0.05643225
7145,head,0.52145487,0.94509029,0.48478347,0.52145487,0.05490971
7146,head,0.52058339,0.94531101,0.47959256,0.52058339,0.05468899
7147,head,0.51722634,0.94554573,0.48676443,0.51722634,0.05445427
7148,head,0.51368022,0.94502723,0.49144405,0.51368022,0.05497277
7149,head,0.51364332,0.94493926,0.49238601,0.51364332,0.05506074
7150,head,0.51040506,0.94376117,0.49660397,0.51040506,0.05623883
7151,head,0.52201420,0.93884468,0.50400704,0.52201420,0.06115532
7152,head,0.51779765,0.94534504,0.48995620,0.51779765,0.05465496
7153,head,0.51652050,0.94520468,0.49211010,0.51652050,0.05479532
7154,head,0.51489967,0.93877780,0.50763774,0.51489967,0.06122220
7155,head,0.51502770,0.94540465,0.48915645,0.51502770,0.05459535
7156,head,0.51559365,0.94550002,0.48891217,0.51559365,0.05449998
7157,head,0.51199937,0.94503498,0.48887721,0.51199937,0.05496502
7158,head,0.51220244,0.94506127,0.48887917,0.51220244,0.05493873
7159,head,0.51125908,0.94493926,0.48886997,0.51125908,0.05506074
7160,head,0.51559365,0.94550002,0.48891217,0.51559365,0.05449998
7161,head,0.51559365,0.94550002,0.48891217,0.51559365,0.05449998
7162,head,0.51415265,0.94531363,0.48889813,0.51415265,0.05468637
7163,head,0.51201987,0.94503772,0.48887742,0.51201987,0.05496228
7164,head,0.50695300,0.94327199,0.48388192,0.50695300,0.05672801
7165,head,0.50668383,0.94308013,0.48426145,0.50668383,0.05691987
7166,head,0.50737494,0.94351512,0.48425749,0.50737494,0.05648488
7167,head,0.50571406,0.94241500,0.48504373,0.50571406,0.05758500
7168,head,0.50611371,0.94265795,0.48532999,0.50611371,0.05734205
7169,head,0.50549090,0.94222969,0.48594350,0.50549090,0.05777031
7170,head,0.50494111,0.94183773,0.48671874,0.50494111,0.05816227
7171,head,0.50614727,0.94271380,0.48465595,0.50614727,0.05728620
7172,head,0.50537336,0.94210958,0.48672161,0.50537336,0.05789042
7173,head,0.52343047,0.97708684,0.48190472,0.52343047,0.02291316
7174,head,0.52193511,0.97293401,0.49530345,0.52193511,0.02706599
7175,head,0.51967669,0.96876311,0.50685155,0.51967669,0.03123689
7176,head,0.51634115,0.97913325,0.48833510,0.51634115,0.02086675
7177,head,0.53123409,0.97391260,0.46819496,0.53123409,0.02608740
7178,head,0.53680199,0.96977359,0.45524240,0.53680199,0.03022641
7179,head,0.52452350,0.98096257,0.46583715,0.52452350,0.01903743
7180,head,0.53892940,0.96767342,0.44397667,0.53892940,0.03232658
7181,head,0.54177326,0.96357149,0.43196702,0.54177326,0.03642851
7182,head,0.53838408,0.97296482,0.43727905,0.53838408,0.02703518
7183,head,0.54308403,0.95964718,0.42382774,0.54308403,0.04035282
7184,head,0.54262340,0.96474653,0.41815963,0.54262340,0.03525347
7185,head,0.53227460,0.91392457,0.48448074,0.53227460,0.08607543
7186,head,0.53371078,0.91091388,0.47615796,0.53371078,0.08908612
7187,head,0.52693731,0.90941077,0.49412027,0.52693731,0.09058923
7188,head,0.52723277,0.90703106,0.49056780,0.52723277,0.09296894
7189,head,0.52089226,0.90885073,0.45830470,0.52089226,0.09114927
7190,head,0.51947927,0.90425754,0.47517252,0.51947927,0.09574246
7191,head,0.53054094,0.90711606,0.48113114,0.53054094,0.09288394
7192,head,0.53777707,0.90974301,0.45796046,0.53777707,0.09025699
7193,head,0.54053766,0.91114485,0.44275090,0.54053766,0.08885515
7194,head,0.52198905,0.90623933,0.45106715,0.52198905,0.09376067
7195,head,0.52264571,0.90350688,0.44890594,0.52264571,0.09649312
7196,head,0.52350169,0.90486985,0.43490365,0.52350169,0.09513015
7197,head,0.52032000,0.90157491,0.47497937,0.52032000,0.09842509
7198,head,0.52052349,0.89997351,0.47531456,0.52052349,0.10002649
7199,head,0.52142459,0.90217620,0.46419227,0.52142459,0.09782380
7200,head,0.52259576,0.90142465,0.44818044,0.52259576,0.09857535
7201,head,0.51465511,0.89090466,0.48255187,0.51465511,0.10909534
7202,head,0.51617956,0.89263839,0.47978559,0.51617956,0.10736161
7203,head,0.51915807,0.89718550,0.47613847,0.51915807,0.10281450
7204,head,0.51806599,0.89498770,0.47714248,0.51806599,0.10501230
7205,head,0.52014208,0.89718992,0.46313816,0.52014208,0.10281008
7206,head,0.51708639,0.89240903,0.46635705,0.51708639,0.10759097
7207,head,0.52310401,0.90041059,0.43093687,0.52310401,0.09958941
7208,head,0.52195460,0.89837098,0.44500774,0.52195460,0.10162902
7209,head,0.52074981,0.89630246,0.44639045,0.52074981,0.10369754
7210,head,0.52448821,0.90319592,0.41365859,0.52448821,0.09680408
7211,head,0.52282941,0.90027165,0.41026732,0.52282941,0.09972835
7212,head,0.52439892,0.90678817,0.41955113,0.52439892,0.09321183
7213,head,0.52481341,0.90385592,0.41772774,0.52481341,0.09614408
7214,head,0.52444977,0.90444893,0.39835641,0.52444977,0.09555107
7215,head,0.52402675,0.90552294,0.37655607,0.52402675,0.09447706
7216,head,0.52106917,0.89798063,0.40115771,0.52106917,0.10201937
7217,head,0.52219492,0.90116900,0.38314947,0.52219492,0.09883100
7218,head,0.52338302,0.90429676,0.36957142,0.52338302,0.09570324
7219,head,0.52296865,0.90824074,0.35523519,0.52296865,0.09175926
7220,head,0.52230763,0.90390992,0.36080512,0.52230763,0.09609008
7221,head,0.51989377,0.87462115,0.38487992,0.51989377,0.12537885
7222,head,0.52364576,0.87616915,0.36976174,0.52364576,0.12383085
7223,head,0.52281678,0.87330675,0.36370847,0.52281678,0.12669325
7224,head,0.52527374,0.87804037,0.37486705,0.52527374,0.12195963
7225,head,0.52741915,0.87763584,0.35431087,0.52741915,0.12236416
7226,head,0.54251587,0.91286504,0.42910159,0.54251587,0.08713496
7227,head,0.54061562,0.90859133,0.43277705,0.54061562,0.09140867
7228,head,0.54206896,0.90761757,0.41412899,0.54206896,0.09238243
7229,head,0.54724646,0.94289410,0.41894275,0.54724646,0.05710590
7230,head,0.54700238,0.94349962,0.43050724,0.54700238,0.05650038
7231,head,0.52442437,0.94048160,0.45795119,0.52442437,0.05951840
7232,head,0.54649454,0.94602793,0.42029896,0.54649454,0.05397207
7233,head,0.54793841,0.93507904,0.42075655,0.54793841,0.06492096
7234,head,0.54784083,0.93896562,0.41949478,0.54784083,0.06103438
7235,head,0.54762912,0.94158417,0.40949222,0.54762912,0.05841583
7236,head,0.54168189,0.97112846,0.41195163,0.54168189,0.02887154
7237,head,0.54364645,0.96658725,0.40308058,0.54364645,0.03341275
7238,head,0.54439032,0.97340029,0.37859580,0.54439032,0.02659971
7239,head,0.54476362,0.96204108,0.39854637,0.54476362,0.03795892
7240,head,0.54624265,0.96858776,0.37311813,0.54624265,0.03141224
7241,head,0.54446244,0.96782780,0.39066845,0.54446244,0.03217220
7242,head,0.54762715,0.96962374,0.35671920,0.54762715,0.03037626
7243,head,0.54754728,0.96463782,0.36962602,0.54754728,0.03536218
7244,head,0.52030265,0.98717350,0.44885370,0.52030265,0.01282650
7245,head,0.52999306,0.98431808,0.43626684,0.52999306,0.01568192
7246,head,0.52222472,0.99225223,0.39580178,0.52222472,0.00774777
7247,head,0.53467584,0.98044634,0.43140185,0.53467584,0.01955366
7248,head,0.53918839,0.97572982,0.41943187,0.53918839,0.02427018
7249,head,0.54014796,0.97728461,0.40382120,0.54014796,0.02271539
7250,head,0.52772444,0.99055237,0.39118990,0.52772444,0.00944763
7251,head,0.52730590,0.98835987,0.41770074,0.52730590,0.01164013
7252,head,0.54249251,0.98008490,0.36201292,0.54249251,0.01991510
7253,head,0.54133654,0.97943217,0.38141406,0.54133654,0.02056783
7254,head,0.52866232,0.99169052,0.36622342,0.52866232,0.00830948
7255,head,0.53529471,0.98584569,0.38929188,0.53529471,0.01415431
7256,head,0.55034524,0.96534288,0.33957979,0.55034524,0.03465712
7257,head,0.55278194,0.96482140,0.30601075,0.55278194,0.03517860
